Chr,Pos,cM
1,40588305,14.1232233407099
1,40598251,14.3160549309084
1,40598345,14.316738023779
1,40620189,14.5960317307245
1,40741742,14.828096745304
1,40813601,14.9088284045368
1,40923739,15.0573601422748
1,40941146,15.0617818576745
1,40953100,15.1853729563131
1,40970817,15.1898734177215
1,40999476,15.1898734177215
1,40999935,15.190338613216
1,41005535,15.3165687518832
1,41118389,15.430946033669
1,41118425,15.4314733546765
1,41127231,15.5515370705244
1,41296221,15.5515370705244
1,41329073,15.7501225170807
1,41346976,15.792646172393
1,41705641,15.792646172393
1,41719708,15.9132007233273
1,41827665,15.9132007233273
1,41872693,16.0337552742616
1,41965401,16.0337552742616
1,42137509,16.1543098251959
1,42283233,16.1543098251959
1,42289853,16.1572568358979
1,42304397,16.2842859070211
1,42424440,16.3377251828072
1,42554040,16.4261216322443
1,42595490,16.4359412860229
1,42688061,16.6834919565657
1,42692553,16.8160588829965
1,42694416,16.8210408633059
1,42739019,16.8316074741017
1,42770309,17.080129289281
1,42895744,17.1098452910112
1,42919816,17.2361025851483
1,42933316,17.2393007836046
1,43197778,17.2393007836046
1,43212302,17.3598553345389
1,43226919,17.3598553345389
1,43230770,17.5879262299956
1,43231237,17.6882496694095
1,43231415,17.7215189873418
1,43736088,17.7215189873418
1,43742594,17.8276814004953
1,43743194,17.9580265213485
1,43743355,17.9606536576101
1,43743476,18.0831826401447
1,44767929,18.0831826401447
1,44790344,18.203737191079
1,46982851,18.203737191079
1,47412630,18.3242917420133
1,47970441,18.3242917420133
1,47976358,18.3897881406799
1,47981332,18.4894456485703
1,47989803,18.5654008438819
1,50296981,18.5654008438819
1,50416375,18.6859553948162
1,50489358,18.6859553948162
1,50533831,18.8065099457505
1,51420088,18.8065099457505
1,51440410,18.9270644966847
1,51854278,18.9270644966847
1,51855002,18.9341398448427
1,51866614,19.1361349784094
1,51877301,19.2175998210167
1,51885605,19.4014540868393
1,51886632,19.4092827004219
1,51927778,19.4092827004219
1,51936363,19.5298372513562
1,51948545,19.5298372513562
1,51982141,19.6503918022905
1,52196830,19.6503918022905
1,52201601,19.7709463532248
1,52254421,19.7709463532248
1,52363701,19.8915009041591
1,52595578,19.8915009041591
1,52596568,20.1326100060277
1,52708892,20.1326100060277
1,52716799,20.253164556962
1,53271118,20.253164556962
1,53272830,20.3707653496683
1,53272873,20.3844074495256
1,53273315,20.4942736588306
1,53406905,20.4942736588306
1,53499704,20.6148282097649
1,53961781,20.6148282097649
1,54035391,20.6957379682787
1,54071459,20.744026959268
1,54095915,20.7498881803005
1,54524959,20.9187469863191
1,54538406,21.0353096239599
1,54539528,21.0447665542614
1,54589831,21.0525084865679
1,54702459,21.1903971597576
1,54797437,21.205014841538
1,54879131,21.3381425872687
1,54879215,21.3381555153707
1,54933562,21.3381555153707
1,54934597,21.458710066305
1,56891957,21.458710066305
1,56894269,21.5792646172393
1,56913208,21.5792646172393
1,56923491,21.6998191681736
1,58205715,21.6998191681736
1,58222933,21.8203737191079
1,58263811,21.8203737191079
1,58278107,22.0614828209765
1,58297315,22.0614828209765
1,58307790,22.0953255856503
1,58324446,22.2248470989416
1,58334312,22.4221223061038
1,58334629,22.4231464737794
1,58836155,22.4231464737794
1,58880426,22.536967555554
1,58882757,22.6635151254311
1,58883045,22.664255575648
1,59205341,22.664255575648
1,59215607,22.7848101265823
1,59390621,22.7848101265823
1,59401485,22.9053646775166
1,59401625,22.9053646775166
1,59401950,22.9084108778784
1,59414487,23.1225185129366
1,59415564,23.1725786844777
1,59417596,23.3846877191276
1,59417646,23.3875828812538
1,59420918,23.3875828812538
1,59816907,23.4638347997119
1,59833559,23.5875958713985
1,60046978,23.6286919831224
1,60143450,23.6286919831224
1,60326452,23.7492465340567
1,60858395,23.7492465340567
1,60931162,23.869801084991
1,61431086,23.869801084991
1,61576691,23.891154272869
1,61691381,24.169522694112
1,61839312,24.2175810110915
1,61858142,24.3442528606902
1,62002407,24.4279242795909
1,62025867,24.4528107453574
1,62037827,24.5860525141334
1,62253134,24.8144510769971
1,62330693,24.8342374924653
1,62409595,24.8342374924653
1,62651867,24.9048000997672
1,62654298,25.0260626883548
1,62654433,25.1466565585336
1,62658628,25.2684329185817
1,62823511,25.3164556962025
1,62850395,25.3164556962025
1,62888792,25.5575647980711
1,63292483,25.5575647980711
1,63777143,25.6730990802903
1,63942514,25.8294931803634
1,63947578,25.8333431213374
1,63984544,25.8352994520042
1,64357424,25.9225401159015
1,64381572,26.0487444403602
1,64573747,26.0937065584263
1,64600813,26.2205935911484
1,64602063,26.2208860467102
1,65025165,26.356834116235
1,65054712,26.4868824951594
1,65331479,26.5758112625918
1,65360712,26.7057587493109
1,65570431,26.773144139105
1,65982222,26.8836648583484
1,66375335,26.8836648583484
1,66398420,27.124773960217
1,66462743,27.124773960217
1,66488594,27.2453285111513
1,66496077,27.2453285111513
1,66506098,27.3658830620856
1,67011123,27.3658830620856
1,68340187,27.4644410972836
1,68407950,27.4766277546835
1,68442419,27.6033812917005
1,68489082,27.6117732754417
1,68489417,27.6118742428398
1,68584156,27.7609826753423
1,68638125,27.7772486738684
1,69039710,27.9707119250023
1,69181489,28.1595683952874
1,69359334,28.2452450811644
1,69364949,28.3685046538378
1,69480869,28.4243490207127
1,69624661,28.4609455157827
1,69644655,28.9482523915074
1,69811812,28.9907955116144
1,69974991,29.1528807420652
1,70262501,29.1742013261001
1,70263392,29.1742013261001
1,70291164,29.2374686022872
1,70316311,29.4153104279687
1,70745937,29.4153104279687
1,70774070,29.6564195298373
1,70806091,29.6564195298373
1,70892492,29.6986678330344
1,70926341,29.8357738453513
1,71107076,29.9241495247801
1,71293230,30.1944698574293
1,71305272,30.2089763511555
1,71357409,30.2591922845087
1,71638029,30.2591922845087
1,71767303,30.379746835443
1,72164568,30.379746835443
1,72180426,30.6208559373116
1,72307815,30.6208559373116
1,72308307,30.6259699948267
1,72319413,30.7861561216487
1,72338229,30.8718086185518
1,72549853,30.9825195901145
1,73234008,30.9825195901145
1,73325648,31.1030741410488
1,73830527,31.1030741410488
1,73839698,31.2739796249742
1,73852485,31.3441832429174
1,73891528,31.3441832429174
1,73891864,31.3763822326741
1,73892599,31.5673720737012
1,73892786,31.585292344786
1,74094288,31.585292344786
1,74100275,31.5856851250745
1,74104950,31.7065463818463
1,74217614,31.7139377629097
1,74238401,31.8358560559281
1,74281524,31.8386851630572
1,74303544,31.9606843476901
1,74457629,31.9707931752761
1,74475793,32.0925393849978
1,74523941,32.0956981598988
1,74623932,32.2228126730562
1,74686685,32.226929616675
1,74726279,32.3500817528346
1,74867744,32.3593626386733
1,74868569,32.4799713141671
1,74895654,32.4817482398586
1,74915446,32.6036012553779
1,75020395,32.6104864898026
1,75288835,32.7457969581983
1,75295347,32.8654350118902
1,75295582,32.869649379755
1,75414804,32.8774710018627
1,75424265,32.9986462466854
1,75848933,33.0265068145102
1,75867963,33.1483098386181
1,75931855,33.1525015069319
1,77994012,33.1525015069319
1,78017649,33.2730560578662
1,78057003,33.2730560578662
1,78085110,33.3936106088005
1,78132149,33.3936106088005
1,78167565,33.4437740383105
1,78217262,33.628118285073
1,78220141,33.6347197106691
1,78256987,33.6347197106691
1,78259902,33.6480243907877
1,78265531,33.6951551199648
1,78283400,33.9653239895463
1,78291555,33.996383363472
1,78704270,33.996383363472
1,78717611,34.1169379144063
1,78731056,34.1169379144063
1,78824183,34.2374924653406
1,80156736,34.2374924653406
1,80156854,34.2540336711664
1,80157596,34.4786015672092
1,80220416,34.4786015672092
1,80237244,34.5991561181435
1,80605820,34.5991561181435
1,80605861,34.7197106690778
1,80778088,34.7197106690778
1,80863579,34.7264974801383
1,80889349,34.8490978150853
1,81251091,34.8778151608487
1,81258382,34.9989485170308
1,81484557,35.0169037051982
1,81516169,35.1399678146971
1,82040396,35.1815842374998
1,82040577,35.1824547773984
1,82042886,35.2186069824092
1,82062500,35.6029427772561
1,82063117,35.6116399931553
1,82065882,35.6358268368966
1,82073500,35.6664304441069
1,82296670,35.6841470765522
1,82636707,35.6841470765522
1,82680860,35.6852172728759
1,82684921,35.7814421590776
1,82685953,35.9264498207137
1,82756630,35.928162915307
1,82902882,35.9332552322084
1,82923657,36.0703526015501
1,83061201,36.1798768092534
1,83622656,36.1994259900226
1,83637483,36.3204967990778
1,84399443,36.3470273202752
1,84416917,36.4681902946535
1,84748675,36.4797417050312
1,84943463,36.6070785374016
1,87395085,36.6924410360091
1,87560212,36.8187451084062
1,87610416,36.8204931506738
1,88537681,36.8303040078833
1,88555728,37.1083916104592
1,88565336,37.1922602623223
1,88822129,37.1949772412392
1,89174215,37.2125609758324
1,89196648,37.4547904173855
1,89365399,37.4632181106091
1,89383882,37.584695731948
1,89442955,37.5876459314834
1,89450385,37.8291260993644
1,89537151,37.8334593313467
1,89977222,37.8763863978591
1,89982570,37.9974626235952
1,90340276,38.0323553323942
1,90517762,38.1702228926543
1,90636386,38.1817941626039
1,90659957,38.304647964988
1,90945286,38.3324806032689
1,90975250,38.4385913005504
1,90980293,38.5654808932835
1,90980826,38.5770564819618
1,91884908,38.6652458608272
1,91892780,38.6657038900693
1,91896306,38.786463599935
1,92069587,38.7965458871701
1,92252427,38.7984804119631
1,92258296,38.9190970594081
1,92801405,38.9248433831108
1,92816665,39.0116568856493
1,92829615,39.1803722061782
1,92833091,39.2108036873478
1,92973024,39.4088773886991
1,93348653,39.4128517029272
1,93358641,39.5335119311402
1,93491367,39.534916228546
1,93554737,39.5790789469644
1,93608725,39.6220785139866
1,93629239,39.7589717534794
1,93635932,39.7643024955347
1,93653438,39.8987999674938
1,93667020,39.9096175587974
1,94007781,39.9471500264113
1,94032897,40.0704709310556
1,94150743,40.0834508529904
1,94153719,40.2043017024012
1,94211263,40.2100309361147
1,94241067,40.2174610389619
1,94241638,40.2236613529251
1,94252430,40.4342524012496
1,94255567,40.4621849741174
1,94707882,40.5749465822676
1,94753198,40.7067983597695
1,94765578,40.7098846795
1,94845934,40.7274389960274
1,94878587,40.9235776027639
1,94903442,40.981111112915
1,95002662,41.0027863989652
1,95016376,41.2468914177144
1,95053420,41.2494371049717
1,95076353,41.3715676262621
1,95102675,41.3733764908551
1,95122536,41.4952959023503
1,95245273,41.5037304671083
1,95323158,41.6296373248138
1,95569754,41.6465835588839
1,95584070,41.7681219144499
1,96419819,41.8255551176562
1,96519848,41.8345751749476
1,96815854,41.8409256242863
1,96866631,41.9625695341054
1,97331301,41.9725384647831
1,97349723,42.0010249851142
1,97489418,42.3071919014216
1,97536528,42.3386050136977
1,100614699,42.4046434351865
1,100644783,42.5258434018147
1,101554230,42.545354483008
1,101562823,42.6698893330751
1,101827133,42.7923183874004
1,101904517,42.7939785671657
1,102039086,42.8367456810009
1,102311309,42.91742013261
1,105873167,42.91742013261
1,105917964,43.0379746835443
1,107303732,43.0379746835443
1,107320221,43.1585292344786
1,107673601,43.1585292344786
1,107761498,43.2790837854129
1,108155787,43.2790837854129
1,108200761,43.334492161059
1,108216271,43.4741551725765
1,108253639,43.5201928872815
1,108609949,43.5201928872815
1,108670719,43.6407474382158
1,109385556,43.6407474382158
1,109403052,43.7613019891501
1,109632134,43.7613019891501
1,109660788,43.8818565400844
1,110275843,43.8818565400844
1,110335956,44.0024110910187
1,111378359,44.0024110910187
1,111494268,44.122965641953
1,114062173,44.122965641953
1,114276529,44.2435201928873
1,115213037,44.2435201928873
1,115375845,44.3640747438216
1,117172346,44.3640747438216
1,117227024,44.4846292947559
1,117334336,44.4846292947559
1,117432074,44.6051838456902
1,120873917,44.6051838456902
1,120875050,44.6124786708455
1,120882685,44.738269236211
1,120887061,44.8633539125189
1,120892641,44.9668474984931
1,121793437,44.9668474984931
1,121806479,45.0874020494274
1,122173649,45.0874020494274
1,122179555,45.2079566003617
1,122292051,45.2079566003617
1,122294880,45.328511151296
1,123039958,45.328511151296
1,123063984,45.4490657022303
1,123078876,45.5696202531646
1,123547967,45.5696202531646
1,123631354,45.6901748040989
1,124370367,45.6901748040989
1,124381003,45.7221224359349
1,124383440,45.8499970676123
1,124410502,45.9312839059675
1,125347565,45.9312839059675
1,125373253,46.0518384569018
1,126001309,46.0518384569018
1,126187507,46.1723930078361
1,126587629,46.1723930078361
1,126591593,46.1904965135338
1,126614026,46.3173746833276
1,126702306,46.4135021097047
1,128556894,46.4135021097047
1,128559790,46.534056660639
1,128817505,46.534056660639
1,128844463,46.6546112115733
1,129270339,46.6546112115733
1,129273669,46.7751657625076
1,129563675,46.7751657625076
1,129589520,46.8957203134419
1,131151764,46.8957203134419
1,131172100,47.0162748643762
1,131478286,47.0162748643762
1,131495900,47.1368294153105
1,131730094,47.1368294153105
1,131731003,47.2573839662447
1,131970751,47.2573839662447
1,132056126,47.2857352681683
1,132130838,47.4311001554928
1,132176276,47.4461891915901
1,132192442,47.572112142488
1,132333780,47.6190476190476
1,132777274,47.6190476190476
1,132813886,47.7396021699819
1,133717377,47.7396021699819
1,133736351,47.8601567209162
1,134248416,47.8601567209162
1,134278486,47.9807112718505
1,134437289,47.9807112718505
1,134460777,48.1012658227848
1,135053720,48.1012658227848
1,135059808,48.2218203737191
1,135299334,48.2218203737191
1,135338552,48.3423749246534
1,135359777,48.3423749246534
1,135372134,48.4629294755877
1,135933838,48.4629294755877
1,135986835,48.583484026522
1,136104388,48.583484026522
1,136111235,48.7040385774563
1,136112548,48.7040385774563
1,136566585,48.761373329742
1,136569188,48.8822565815535
1,136958506,48.9314187667726
1,137021345,49.1804630336143
1,137067226,49.1862567811935
1,137559188,49.1862567811935
1,137586015,49.3068113321278
1,137849952,49.3068113321278
1,137859159,49.4273658830621
1,137859696,49.4273658830621
1,137875418,49.5479204339964
1,137886420,49.5479204339964
1,137886589,49.5513677637947
1,137892330,49.7134445230817
1,137917370,49.9095840867993
1,138180275,49.9095840867993
1,138450469,50.0034539673646
1,138498877,50.140826261026
1,138509751,50.1446040691241
1,138693261,50.3289130401512
1,138726811,50.3405688670495
1,139102131,50.3881734265909
1,139149164,50.5146935142643
1,139219540,50.5236198131088
1,139437146,50.6717749123314
1,139895424,50.6859452577246
1,139954975,50.769669284871
1,139961532,50.8994424626293
1,139983100,50.9297653760564
1,141217132,50.9679226946847
1,141224633,51.0887091829164
1,142079086,51.1151295961423
1,142926518,51.1151295961423
1,142947153,51.2356841470766
1,144692372,51.2356841470766
1,144710063,51.3562386980109
1,145407230,51.3562386980109
1,145448464,51.4767932489452
1,145603261,51.4767932489452
1,145655065,51.5973477998795
1,146348378,51.5973477998795
1,146375773,51.7179023508138
1,146619747,51.7179023508138
1,146630218,51.8544088649345
1,146698880,51.9590114526823
1,146911443,51.9590114526823
1,150558199,52.0648977519493
1,150586566,52.186275960033
1,151063378,52.2001205545509
1,153159147,52.2001205545509
1,153173156,52.3206751054853
1,153555718,52.3206751054853
1,153559451,52.3230295214913
1,153573609,52.3411266527259
1,153584108,52.4751013040156
1,153738585,52.6725579039401
1,153745629,52.8021162825631
1,153746861,52.8028933092224
1,153902175,52.8028933092224
1,153903042,52.9234478601567
1,154597703,52.9234478601567
1,154623219,53.044002411091
1,155046482,53.044002411091
1,155079568,53.1645569620253
1,155089225,53.1645569620253
1,155136616,53.177385940467
1,155217094,53.2151460107534
1,155291184,53.3704633988297
1,155361368,53.4033935508338
1,155384551,53.53430257103
1,155384652,53.5352695589625
1,155415247,53.6697825407085
1,155564684,53.7398979961546
1,155565325,53.8607533026377
1,155637195,53.8944745214985
1,156425887,54.2336549616904
1,156430058,54.3560032693967
1,156714979,54.4785347901931
1,157038401,54.6397063000383
1,157145052,54.7157183693974
1,157384237,54.9671671915517
1,157466893,55.0334686081851
1,157501137,55.0592007111468
1,157566019,55.0859890855603
1,157600726,55.0934297769741
1,157626081,55.2685734024331
1,157656720,55.3345388788427
1,158121150,55.3345388788427
1,158168270,55.455093429777
1,158628129,55.455093429777
1,158633602,55.4812223748798
1,158663146,55.7428245329979
1,158678632,55.8167570825799
1,160070165,55.8167570825799
1,160138574,55.8309732329272
1,160147981,55.8935048259408
1,160157295,56.3060197687878
1,160158236,56.3172774187446
1,160303382,56.3474403703783
1,160309617,56.4692906235947
1,160650281,56.5400843881857
1,161015349,56.5400843881857
1,161305237,56.66063893912
1,161879325,56.66063893912
1,161953092,56.7811934900543
1,162009601,56.7811934900543
1,162032680,56.9017480409886
1,162088143,56.9017480409886
1,162105283,56.9449680414699
1,162105570,56.9605923209574
1,162107564,57.1897002283311
1,162107605,57.1919322682579
1,162108395,57.1939243219557
1,162139273,57.3923404350174
1,162183761,57.50452079566
1,163174729,57.50452079566
1,163277636,57.6250753465944
1,163559100,57.6250753465944
1,163617657,57.676697000835
1,163644416,57.820841282217
1,163695851,57.8661844484629
1,164141866,57.8661844484629
1,164351873,57.8749388467303
1,164680090,58.0091755241466
1,165062830,58.0251305084702
1,165233883,58.0609927850876
1,165237194,58.080928248597
1,165260843,58.312862494761
1,165269033,58.4033756326403
1,165284502,58.462708038548
1,165284873,58.584126454381
1,165324359,58.6760686899295
1,165357728,58.7547754762088
1,165422355,58.8267941357763
1,165780546,58.9127094421919
1,166304466,58.9503736352351
1,166354939,58.9583605293002
1,166369166,59.0435186006458
1,166392989,59.3066696746466
1,166445612,59.4549269121742
1,166777945,59.507515592565
1,166824276,59.6354016036648
1,167033818,59.6685597229802
1,167203941,59.6883883583654
1,167237407,59.8128435289209
1,167477894,59.8408734192819
1,167489327,59.9627605401118
1,167519799,59.9663121949584
1,168231508,60.0993586736006
1,168249984,60.2233671175437
1,168609715,60.2906150275862
1,168648738,60.4184645161088
1,168688431,60.4258847031188
1,169096641,60.6227498009853
1,169124793,60.7461360974042
1,169159584,60.9907447466285
1,169166692,60.9914597241401
1,169166981,61.1120433449254
1,169232593,61.1186431063895
1,169315837,61.121157323689
1,169716436,61.121157323689
1,169734659,61.2417118746233
1,169907834,61.2417118746233
1,170044312,61.4512465290821
1,170092741,61.4828209764919
1,170304601,61.4828209764919
1,170316871,61.6033755274262
1,170324569,61.6033755274262
1,170343569,61.8444846292948
1,170447615,61.8444846292948
1,170462092,61.9650391802291
1,170777717,61.9650391802291
1,170797640,62.0855937311634
1,171851008,62.0855937311634
1,171917984,62.2061482820977
1,172769188,62.2061482820977
1,172837387,62.2114785474791
1,172868708,62.3547443418722
1,172891015,62.5773336322953
1,172901798,62.5781764049402
1,172942710,62.6378638241703
1,172970132,62.8265473573048
1,172989108,62.8736925533602
1,173060262,62.9522252125606
1,173075975,62.9534533018279
1,173076428,62.9543228099729
1,173076705,62.9563893756879
1,173119941,63.3995072307954
1,173141448,63.44078871352
1,173220237,63.446946667143
1,173390347,63.4978283070742
1,173631526,63.7753945480162
1,173732922,63.8414050933788
1,173916433,63.8962951094003
1,173942199,64.0245565343247
1,174263516,64.1206657336532
1,174265123,64.2417009547149
1,174311462,64.3147021863476
1,174311644,64.3149486909308
1,174359582,64.376130198915
1,174993982,64.376130198915
1,175049275,64.4966847498494
1,175301049,64.4966847498494
1,175315020,64.6172393007837
1,176227272,64.6172393007837
1,176525269,64.6297477858667
1,176548448,64.7512752800713
1,177849422,64.8058839300657
1,177877609,65.04817618703
1,177974224,65.0522316214346
1,177975158,65.1728253772102
1,178954761,65.2139444136863
1,178956270,65.3345623052045
1,179099314,65.3405666063894
1,179265603,65.3405666063894
1,179286406,65.4287052274299
1,179286565,65.551789824968
1,179294057,65.6710043479557
1,179307057,65.8227848101266
1,179307216,65.9433393610609
1,179458193,65.9433393610609
1,179472491,66.0638939119952
1,179611950,66.0638939119952
1,180808636,66.0929939563393
1,181339069,66.2347919125153
1,181407446,66.373625339103
1,181513855,66.4020711158906
1,181536187,66.5285955668072
1,181795274,66.5978559768341
1,181800823,66.7293020652011
1,181864302,66.838472304341
1,181866378,66.8421350919834
1,181899689,66.8444295755161
1,181917574,66.9662160569833
1,182163419,66.9831500218626
1,182170093,66.9875541042612
1,182177416,67.1129410039225
1,182240688,67.1546933415789
1,182283492,67.2235400621007
1,182292040,67.35784336939
1,182365084,67.4753286477237
1,182367401,67.5825090166727
1,182367784,67.5999995718017
1,182421194,67.6036784876398
1,182503365,67.6949439001402
1,182519036,67.7178501436588
1,182536912,67.8645339785659
1,182846806,67.9946585742129
1,183468991,68.0375150851789
1,183478835,68.0695187455384
1,183506875,68.2608880934311
1,183512568,68.2816257993949
1,183907474,68.3088271837413
1,183919549,68.3889970581975
1,183925822,68.5512001078866
1,183974832,68.5545759488382
1,183975395,68.5546276450263
1,184045455,68.5626682372118
1,184074032,68.6865024912989
1,184275324,68.7096042167086
1,184280628,68.8307674930347
1,184287182,68.831519677465
1,184305187,68.9541406123887
1,184402001,68.9652516870654
1,184409395,68.9974559939098
1,184429895,69.1927375454472
1,184430003,69.1938680788197
1,184430429,69.2016303755206
1,184432711,69.2335342329085
1,184461100,69.4836467635325
1,184466805,69.4896754622882
1,184557876,69.7064683347624
1,184569535,69.7078064059056
1,184900674,69.723001240371
1,185361405,69.985230519018
1,185361486,69.9852554265084
1,185374768,69.9858648919938
1,185387984,70.0554043512967
1,185397881,70.1082439520073
1,185397988,70.1082571210197
1,185402041,70.229310494451
1,185404717,70.2296398428354
1,185563196,70.2710555545453
1,185663444,70.3033544557562
1,185687910,70.5034856212798
1,185704584,70.5577184534413
1,185878813,70.6138532916332
1,185921246,70.6311799258977
1,185942083,70.7602428330211
1,186175635,70.8556089416097
1,186269051,71.0143079759992
1,186276673,71.0174202613989
1,186384309,71.0464896906145
1,186403631,71.1208642539015
1,186439733,71.5761419911458
1,186444909,72.6058522772966
1,186451674,72.6318922276453
1,186667309,72.6901291220757
1,186733792,72.8286388447234
1,186949808,72.8869786364422
1,187201824,72.9355883181254
1,187278344,72.9543184326764
1,187938849,73.0590975477783
1,187939052,73.0601965585807
1,187961789,73.5349336271198
1,187962275,73.5399501930895
1,187963297,73.5451940564579
1,188051677,73.5592142049696
1,188058052,73.6807800531065
1,188700225,73.7826510740409
1,188712904,73.9052169563056
1,189229572,73.9871785097253
1,189257338,73.990309078484
1,189301406,74.0496955292028
1,189345001,74.2065732370294
1,189345730,74.2130749497329
1,189354964,74.5902494296236
1,189367661,74.7330840981682
1,189387182,74.8488306227684
